timestamp,open,high,low,close,volume
2026-01-21 15:03:00,1.5154,1.5184,1.5154,1.5184,71753.6
2026-01-21 15:04:00,1.5185,1.5187,1.5111,1.5112,50944.2
2026-01-21 15:05:00,1.5113,1.5146,1.5106,1.5137,47899.7
2026-01-21 15:06:00,1.5137,1.5174,1.5132,1.5137,57280.5
2026-01-21 15:07:00,1.5138,1.5199,1.5138,1.5195,51806.5
2026-01-21 15:08:00,1.5195,1.5199,1.5174,1.5194,96499.6
2026-01-21 15:09:00,1.5195,1.5205,1.5175,1.5182,74454.6
2026-01-21 15:10:00,1.5181,1.52,1.5173,1.5184,94051.3
2026-01-21 15:11:00,1.5186,1.5189,1.5174,1.518,42914.2
2026-01-21 15:12:00,1.518,1.5191,1.5173,1.5179,40114.5
2026-01-21 15:13:00,1.5179,1.518,1.5143,1.5167,100972.7
2026-01-21 15:14:00,1.5168,1.5193,1.5155,1.5191,50183.8
2026-01-21 15:15:00,1.5191,1.5225,1.5187,1.5198,257369.1
2026-01-21 15:16:00,1.5198,1.5267,1.5189,1.5239,254958.1
2026-01-21 15:17:00,1.524,1.5261,1.5236,1.5256,106457.2
2026-01-21 15:18:00,1.5256,1.5309,1.5231,1.5303,276880.5
2026-01-21 15:19:00,1.5304,1.5329,1.5298,1.53,126379.0
2026-01-21 15:20:00,1.53,1.5301,1.5245,1.5252,145289.0
2026-01-21 15:21:00,1.5253,1.5258,1.52,1.521,121799.0
2026-01-21 15:22:00,1.521,1.5235,1.5187,1.522,71358.0
2026-01-21 15:23:00,1.522,1.5223,1.5204,1.5223,48663.0
2026-01-21 15:24:00,1.5222,1.5232,1.5211,1.5222,28630.2
2026-01-21 15:25:00,1.5224,1.5235,1.5209,1.5212,43237.6
2026-01-21 15:26:00,1.5212,1.5213,1.5197,1.521,19704.4
2026-01-21 15:27:00,1.5209,1.5209,1.5136,1.5136,142476.4
2026-01-21 15:28:00,1.5136,1.5149,1.5115,1.5142,79226.2
2026-01-21 15:29:00,1.5143,1.5152,1.5137,1.5143,22605.5
2026-01-21 15:30:00,1.5144,1.515,1.509,1.5115,87063.6
2026-01-21 15:31:00,1.5116,1.5155,1.5115,1.5117,60187.3
2026-01-21 15:32:00,1.5116,1.5116,1.5077,1.5112,68045.2
2026-01-21 15:33:00,1.5111,1.5133,1.5111,1.5116,38117.4
2026-01-21 15:34:00,1.5117,1.5139,1.5113,1.5136,25063.4
2026-01-21 15:35:00,1.5136,1.5137,1.5109,1.5109,84381.6
2026-01-21 15:36:00,1.511,1.5141,1.511,1.5126,15120.9
2026-01-21 15:37:00,1.5125,1.5141,1.5101,1.5101,36499.8
2026-01-21 15:38:00,1.51,1.51,1.5037,1.5053,81054.4
2026-01-21 15:39:00,1.5053,1.5093,1.505,1.5089,49403.4
2026-01-21 15:40:00,1.5088,1.5088,1.5059,1.506,34226.8
2026-01-21 15:41:00,1.5061,1.5116,1.5054,1.511,28825.4
2026-01-21 15:42:00,1.5111,1.5147,1.5102,1.5135,37957.2
2026-01-21 15:43:00,1.5134,1.5135,1.511,1.512,40830.4
2026-01-21 15:44:00,1.5122,1.5147,1.5121,1.5141,44903.6
2026-01-21 15:45:00,1.514,1.5151,1.5128,1.5144,40583.3
2026-01-21 15:46:00,1.5143,1.5143,1.5101,1.5107,36626.3
2026-01-21 15:47:00,1.5106,1.5109,1.5091,1.5109,17499.6
