timestamp,open,high,low,close,volume
2026-01-21 15:03:00,1.9454,1.9475,1.9449,1.9469,162022.5
2026-01-21 15:04:00,1.9468,1.9468,1.9375,1.9377,206418.3
2026-01-21 15:05:00,1.9377,1.9409,1.9368,1.9404,65646.3
2026-01-21 15:06:00,1.9403,1.9432,1.9399,1.9402,100511.1
2026-01-21 15:07:00,1.9402,1.9457,1.9402,1.9448,110790.3
2026-01-21 15:08:00,1.9448,1.9458,1.9433,1.9458,89724.9
2026-01-21 15:09:00,1.9458,1.9467,1.9434,1.9437,179151.6
2026-01-21 15:10:00,1.9436,1.9455,1.9419,1.9435,146792.2
2026-01-21 15:11:00,1.9434,1.9434,1.9424,1.9428,84032.4
2026-01-21 15:12:00,1.9427,1.943,1.9422,1.943,59002.4
2026-01-21 15:13:00,1.9431,1.9445,1.9406,1.9444,63550.0
2026-01-21 15:14:00,1.9445,1.9495,1.9432,1.9487,228529.4
2026-01-21 15:15:00,1.9486,1.9505,1.9469,1.9478,295362.6
2026-01-21 15:16:00,1.9477,1.9522,1.9468,1.9503,152833.8
2026-01-21 15:17:00,1.9502,1.9529,1.9494,1.9528,86963.2
2026-01-21 15:18:00,1.9527,1.9543,1.9502,1.9528,258925.7
2026-01-21 15:19:00,1.9528,1.9561,1.9528,1.9533,166340.4
2026-01-21 15:20:00,1.9533,1.9533,1.948,1.9483,131241.6
2026-01-21 15:21:00,1.9484,1.9485,1.9445,1.9457,258357.0
2026-01-21 15:22:00,1.9457,1.9485,1.9427,1.948,94828.0
2026-01-21 15:23:00,1.948,1.9489,1.947,1.9489,92613.1
2026-01-21 15:24:00,1.949,1.9494,1.9476,1.9479,90780.2
2026-01-21 15:25:00,1.948,1.9487,1.9456,1.946,41880.4
2026-01-21 15:26:00,1.946,1.947,1.9451,1.9468,29816.7
2026-01-21 15:27:00,1.9467,1.9467,1.9436,1.9453,144264.9
2026-01-21 15:28:00,1.9453,1.946,1.9425,1.9451,106861.5
2026-01-21 15:29:00,1.9451,1.9459,1.9445,1.9453,190485.9
2026-01-21 15:30:00,1.9454,1.9456,1.9424,1.9437,93931.0
2026-01-21 15:31:00,1.9437,1.9478,1.9437,1.9445,112691.5
2026-01-21 15:32:00,1.9445,1.9445,1.9392,1.9403,582574.6
2026-01-21 15:33:00,1.9404,1.9418,1.9403,1.9414,194732.7
2026-01-21 15:34:00,1.9414,1.9452,1.9414,1.9444,38358.0
2026-01-21 15:35:00,1.9445,1.9447,1.941,1.941,83980.6
2026-01-21 15:36:00,1.9411,1.9432,1.9411,1.9424,52189.4
2026-01-21 15:37:00,1.9424,1.9442,1.9391,1.9394,112605.7
2026-01-21 15:38:00,1.9393,1.9393,1.9349,1.937,157849.5
2026-01-21 15:39:00,1.937,1.941,1.9367,1.9408,78010.6
2026-01-21 15:40:00,1.9408,1.9411,1.9375,1.9375,37469.2
2026-01-21 15:41:00,1.9376,1.9439,1.9372,1.9438,65061.5
2026-01-21 15:42:00,1.9438,1.946,1.9436,1.9451,117598.2
2026-01-21 15:43:00,1.945,1.946,1.9441,1.9455,50340.9
2026-01-21 15:44:00,1.9455,1.9499,1.9455,1.9499,87909.2
2026-01-21 15:45:00,1.9499,1.9509,1.9486,1.9496,182667.1
2026-01-21 15:46:00,1.9495,1.9495,1.9446,1.945,50664.3
2026-01-21 15:47:00,1.9449,1.9473,1.9446,1.9473,52037.2
2026-01-21 15:48:00,1.9473,1.9481,1.9459,1.9481,76890.6
2026-01-21 15:49:00,1.948,1.9494,1.947,1.9476,37598.3
2026-01-21 15:50:00,1.9475,1.9509,1.9465,1.9509,121761.3
2026-01-21 15:51:00,1.9508,1.9564,1.9505,1.9557,107882.3
2026-01-21 15:52:00,1.9556,1.9556,1.953,1.9542,94355.5
2026-01-21 15:53:00,1.9542,1.9561,1.9531,1.9561,92026.9
2026-01-21 15:54:00,1.956,1.9568,1.955,1.9557,238093.2
2026-01-21 15:55:00,1.9558,1.957,1.9545,1.957,65764.3
2026-01-21 15:56:00,1.9571,1.9575,1.9563,1.9575,72612.1
2026-01-21 15:57:00,1.9575,1.9587,1.9575,1.9586,57893.4
2026-01-21 15:58:00,1.9587,1.9609,1.9579,1.9581,210335.1
2026-01-21 15:59:00,1.958,1.9585,1.9573,1.9579,91948.9
2026-01-21 16:00:00,1.958,1.959,1.9563,1.9563,92935.7
2026-01-21 16:01:00,1.9564,1.9582,1.9558,1.9569,65260.5
2026-01-21 16:02:00,1.957,1.957,1.9535,1.9556,161635.8
2026-01-21 16:03:00,1.9557,1.9565,1.9548,1.9551,76583.0
2026-01-21 16:04:00,1.9551,1.9567,1.954,1.955,94094.5
2026-01-21 16:05:00,1.955,1.9556,1.9528,1.9528,47519.1
2026-01-21 16:06:00,1.9528,1.955,1.9526,1.955,45511.0
2026-01-21 16:07:00,1.955,1.9556,1.9523,1.9524,34781.5
2026-01-21 16:08:00,1.9524,1.953,1.951,1.9529,66601.9
2026-01-21 16:09:00,1.9529,1.9529,1.9499,1.95,106081.6
2026-01-21 16:10:00,1.95,1.9521,1.95,1.9516,50595.4
2026-01-21 16:11:00,1.9515,1.952,1.9502,1.952,31136.8
2026-01-21 16:12:00,1.952,1.9524,1.95,1.9516,30854.8
2026-01-21 16:13:00,1.9516,1.9539,1.9505,1.9512,141045.9
2026-01-21 16:14:00,1.9512,1.9512,1.9472,1.9472,85552.6
2026-01-21 16:15:00,1.9472,1.9472,1.943,1.9439,109015.9
2026-01-21 16:16:00,1.9439,1.9472,1.9429,1.9464,136161.3
