timestamp,open,high,low,close,volume
2026-01-21 15:03:00,0.1258,0.12592,0.12576,0.12592,1039580.0
2026-01-21 15:04:00,0.12592,0.12592,0.12539,0.12539,1067589.0
2026-01-21 15:05:00,0.12539,0.12572,0.12539,0.12566,607694.0
2026-01-21 15:06:00,0.12566,0.12587,0.12559,0.12563,866110.0
2026-01-21 15:07:00,0.12563,0.12597,0.12563,0.12594,957946.0
2026-01-21 15:08:00,0.12594,0.12599,0.1258,0.12595,972492.0
2026-01-21 15:09:00,0.12595,0.126,0.12576,0.12582,461996.0
2026-01-21 15:10:00,0.12581,0.12592,0.12568,0.12579,3172840.0
2026-01-21 15:11:00,0.1258,0.12584,0.12575,0.12578,1853235.0
2026-01-21 15:12:00,0.12577,0.12583,0.12571,0.12579,1845458.0
2026-01-21 15:13:00,0.12579,0.12579,0.12559,0.12578,1165411.0
2026-01-21 15:14:00,0.12579,0.12595,0.12569,0.12593,2930033.0
2026-01-21 15:15:00,0.12593,0.12618,0.12592,0.12598,974129.0
2026-01-21 15:16:00,0.12598,0.12634,0.12595,0.12625,1077793.0
2026-01-21 15:17:00,0.12626,0.12637,0.12619,0.12633,1920469.0
2026-01-21 15:18:00,0.12633,0.12655,0.12621,0.1264,4072607.0
2026-01-21 15:19:00,0.1264,0.12663,0.12639,0.12645,1744668.0
2026-01-21 15:20:00,0.12646,0.12646,0.12609,0.12613,1284020.0
2026-01-21 15:21:00,0.12613,0.12616,0.12581,0.12589,1313841.0
2026-01-21 15:22:00,0.12589,0.12604,0.12575,0.126,398755.0
2026-01-21 15:23:00,0.126,0.12609,0.12592,0.12607,891478.0
2026-01-21 15:24:00,0.12607,0.12607,0.12596,0.12601,221056.0
2026-01-21 15:25:00,0.12601,0.12609,0.12592,0.12595,438352.0
2026-01-21 15:26:00,0.12595,0.12598,0.12592,0.12596,356514.0
2026-01-21 15:27:00,0.12595,0.12595,0.12567,0.1257,382893.0
2026-01-21 15:28:00,0.1257,0.12575,0.12539,0.12555,3927269.0
2026-01-21 15:29:00,0.12556,0.12564,0.1255,0.12556,470352.0
2026-01-21 15:30:00,0.12555,0.12559,0.12541,0.12551,1032056.0
2026-01-21 15:31:00,0.12552,0.12569,0.1255,0.12551,705621.0
2026-01-21 15:32:00,0.12551,0.12556,0.1253,0.12555,2085119.0
2026-01-21 15:33:00,0.12555,0.12567,0.12555,0.12557,187117.0
2026-01-21 15:34:00,0.12557,0.12568,0.12557,0.12567,240437.0
2026-01-21 15:35:00,0.12566,0.12567,0.12552,0.12552,387890.0
2026-01-21 15:36:00,0.12551,0.12564,0.1255,0.1256,126366.0
2026-01-21 15:37:00,0.12559,0.12567,0.12538,0.12539,246473.0
2026-01-21 15:38:00,0.12538,0.12538,0.12502,0.12513,1639778.0
2026-01-21 15:39:00,0.12513,0.12537,0.12513,0.12535,449877.0
2026-01-21 15:40:00,0.12534,0.12534,0.12521,0.12522,116870.0
2026-01-21 15:41:00,0.12522,0.12555,0.12521,0.12555,443633.0
2026-01-21 15:42:00,0.12555,0.12567,0.12549,0.12563,379511.0
2026-01-21 15:43:00,0.12563,0.12566,0.12557,0.12564,230251.0
2026-01-21 15:44:00,0.12564,0.12585,0.12564,0.12585,376204.0
2026-01-21 15:45:00,0.12584,0.12603,0.12576,0.12597,940300.0
2026-01-21 15:46:00,0.12596,0.12596,0.12564,0.12571,6575256.0
2026-01-21 15:47:00,0.12572,0.12586,0.1257,0.12586,761113.0
2026-01-21 15:48:00,0.12587,0.12597,0.12584,0.12597,629794.0
2026-01-21 15:49:00,0.12596,0.12607,0.1259,0.12596,215925.0
2026-01-21 15:50:00,0.12595,0.12611,0.1258,0.1261,882928.0
2026-01-21 15:51:00,0.12611,0.12647,0.1261,0.1264,1147093.0
2026-01-21 15:52:00,0.1264,0.12643,0.12626,0.12632,970004.0
2026-01-21 15:53:00,0.12632,0.12655,0.12632,0.12651,441468.0
2026-01-21 15:54:00,0.12651,0.12651,0.12636,0.12639,445408.0
2026-01-21 15:55:00,0.12639,0.1264,0.12632,0.1264,128300.0
2026-01-21 15:56:00,0.12639,0.12646,0.12637,0.12646,292144.0
2026-01-21 15:57:00,0.12646,0.12651,0.12639,0.1264,225756.0
2026-01-21 15:58:00,0.12641,0.12647,0.1264,0.1264,845116.0
2026-01-21 15:59:00,0.1264,0.12642,0.1263,0.12638,151875.0
2026-01-21 16:00:00,0.12638,0.12645,0.12631,0.12632,149646.0
2026-01-21 16:01:00,0.12633,0.12634,0.12622,0.12624,113560.0
2026-01-21 16:02:00,0.12624,0.12625,0.12597,0.12607,948901.0
2026-01-21 16:03:00,0.12607,0.1261,0.12598,0.12604,930560.0
2026-01-21 16:04:00,0.12605,0.1262,0.12601,0.12611,525385.0
2026-01-21 16:05:00,0.1261,0.12614,0.12596,0.12596,282445.0
2026-01-21 16:06:00,0.12597,0.12609,0.12595,0.12599,282883.0
2026-01-21 16:07:00,0.12599,0.12601,0.12578,0.12578,1603438.0
2026-01-21 16:08:00,0.12579,0.12579,0.12565,0.12575,708944.0
2026-01-21 16:09:00,0.12574,0.12574,0.12551,0.12556,524925.0
2026-01-21 16:10:00,0.12557,0.12569,0.12557,0.12565,130079.0
2026-01-21 16:11:00,0.12564,0.12564,0.12555,0.1256,79941.0
2026-01-21 16:12:00,0.12561,0.12574,0.12554,0.12574,283745.0
2026-01-21 16:13:00,0.12574,0.12574,0.12564,0.12565,125107.0
