timestamp,open,high,low,close,volume
2026-01-21 15:03:00,885.41,886.35,885.41,886.35,187.131
2026-01-21 15:04:00,886.35,886.35,884.39,884.39,243.205
2026-01-21 15:05:00,884.4,885.88,884.4,885.71,57.497
2026-01-21 15:06:00,885.72,886.41,885.21,885.21,86.925
2026-01-21 15:07:00,885.2,886.55,885.2,886.45,52.944
2026-01-21 15:08:00,886.45,887.49,886.24,887.36,362.711
2026-01-21 15:09:00,887.36,887.41,886.66,886.98,221.105
2026-01-21 15:10:00,886.98,887.29,886.56,886.86,109.064
2026-01-21 15:11:00,886.86,887.37,886.84,887.13,124.477
2026-01-21 15:12:00,887.12,887.35,886.79,886.94,203.175
2026-01-21 15:13:00,886.94,887.57,886.46,887.57,150.15
2026-01-21 15:14:00,887.57,888.39,887.56,888.24,201.864
2026-01-21 15:15:00,888.24,889.3,888.24,888.85,537.711
2026-01-21 15:16:00,888.86,890.29,888.86,889.89,1813.31
2026-01-21 15:17:00,889.9,890.6,889.89,890.54,285.207
2026-01-21 15:18:00,890.54,891.46,890.08,890.82,651.83
2026-01-21 15:19:00,890.83,892.64,890.83,892.16,515.267
2026-01-21 15:20:00,892.16,892.16,890.72,890.72,299.696
2026-01-21 15:21:00,890.72,891.24,889.47,889.47,485.503
2026-01-21 15:22:00,889.47,890.45,889.01,890.39,125.879
2026-01-21 15:23:00,890.39,891.24,889.94,891.22,128.559
2026-01-21 15:24:00,891.23,891.43,891.09,891.17,153.027
2026-01-21 15:25:00,891.17,891.24,890.7,890.7,131.778
2026-01-21 15:26:00,890.71,891.12,890.48,890.91,105.705
2026-01-21 15:27:00,890.9,890.9,889.52,889.84,163.243
2026-01-21 15:28:00,889.83,889.83,887.8,888.11,296.094
2026-01-21 15:29:00,888.12,888.6,888.12,888.36,91.303
2026-01-21 15:30:00,888.36,888.36,887.04,887.79,179.773
2026-01-21 15:31:00,887.78,888.75,887.29,887.3,226.39
2026-01-21 15:32:00,887.3,887.61,886.53,887.58,195.554
2026-01-21 15:33:00,887.59,888.69,887.31,888.25,215.876
2026-01-21 15:34:00,888.24,889.14,888.12,888.74,374.292
2026-01-21 15:35:00,888.75,889.12,888.55,888.7,163.167
2026-01-21 15:36:00,888.7,889.55,888.6,888.6,210.485
2026-01-21 15:37:00,888.59,888.91,887.84,887.84,196.921
2026-01-21 15:38:00,887.84,887.84,886.34,886.59,126.182
2026-01-21 15:39:00,886.6,888.03,886.6,887.86,67.966
2026-01-21 15:40:00,887.87,887.87,887.23,887.25,102.149
2026-01-21 15:41:00,887.26,888.92,887.26,888.92,94.874
2026-01-21 15:42:00,888.92,889.48,888.6,889.05,177.162
2026-01-21 15:43:00,889.05,889.05,888.38,888.71,50.399
2026-01-21 15:44:00,888.71,889.42,888.7,889.42,53.508
2026-01-21 15:45:00,889.42,889.5,888.79,889.14,121.688
2026-01-21 15:46:00,889.14,889.18,888.48,888.91,95.73
2026-01-21 15:47:00,888.91,889.72,888.9,889.69,120.847
2026-01-21 15:48:00,889.7,890.85,889.69,890.81,209.464
2026-01-21 15:49:00,890.81,890.95,890.51,890.51,135.055
2026-01-21 15:50:00,890.5,892.11,890.18,892.1,188.574
2026-01-21 15:51:00,892.11,893.69,892.05,893.31,403.481
2026-01-21 15:52:00,893.3,893.39,892.14,892.32,348.244
2026-01-21 15:53:00,892.32,893.25,892.27,893.24,150.067
